1   , A DREAM IS A WISH YOUR HEART MAKES
2   , A KNOT HER ONE BITES THE DUST
3   , A PARTRIDGE IN A PEAR TREE
4   , A REAL LIVE NEPHEW OF MY UNCLE SAM
5   , A SPOONFUL OF SUGAR HELPS THE MEDICINE GO DOWN
6   , A YANKEE DOODLE DO OR DIE
7   , A YOU'RE ADORABLE B YOU'RE SO BEAUTIFUL
8   , ABOVE THE FRUITED PLAIN!
9   , ALL THE LEAVES ARE BROWN AND THE SKY IS GRAY
10  , AND A PARTRIDGE IN A PEAR TREE
11  , AND FOLKS DRESSED UP LIKE ESKIMOS
12  , AND I WON'T QUIT TILL I'M A STAR ON BROADWAY
13  , AND I'M CRAZY FOR LOVING YOU
14  , AND THEY NEVER GIVE YOU CREDIT
15  , AND WHEN WE GET BEHIND CLOSED DOORS
16  , ANOTHER BRICK IN THE WALL
17  , ARE YOU GOING TO SAN FRANCISCO?
18  , ARE YOU READY FOR SOME FOOTBALL?
19  , BAA BAA BLACK SHEEP HAVE YOU ANY WOOL?
20  , BABY BABY I'M AWARE OF WHERE YOU GO
21  , BABY WE WERE BORN TO RUN
22  , BABY YOU CAN DRIVE MY CAR
23  , BACK IN THE SADDLE AGAIN
24  , BAD BOYS BAD BOYS WHATCHA GONNA DO
25  , BAD MOON RISING
26  , BAD TO THE BONE
27  , BE MY LITTLE BABY
28  , BLUE MOON YOU KNEW JUST WHAT I WAS THERE FOR
29  , BORN TO BE WILD
30  , BORN TO RUN
31  , BROAD STRIPES AND BRIGHT STARS
32  , BUILDING CASTLES IN THE AIR
33  , BUNNY BUNNY BUNNY YOU'RE SO FUNNY
34  , BUT OH THOSE SUMMER NIGHTS
35  , CAUSE YOU WERE MINE FOR THE SUMMER
36  , CELEBRATE GOOD TIMES COME ON
37  , CELEBRATE GOOD TIMES COME ON!
38  , CHEER UP SLEEPY JEAN OH WHAT CAN IT MEAN
39  , CLANG CLANG CLANG WENT THE TROLLEY
40  , CLAP YOUR HANDS STOMP YOUR FEET
41  , CONJUNCTION JUNCTION WHAT'S YOUR FUNCTION
42  , CONJUNCTION JUNCTION WHAT'S YOUR FUNCTION?
43  , COUNTRY ROADS TAKE ME HOME
44  , CRY ME A RIVER
45  , DALLAS
46  , DANCING IN THE STREETS
47  , DASHING THROUGH THE SNOW
48  , DECK THE HALLS WITH BOUGHS OF HOLLY
49  , DEEP IN THE HEART OF TEXAS
50  , DING-DONG THE WITCH IS DEAD
51  , DO THE HUSTLE
52  , DO YOU BELIEVE IN MAGIC?
53  , DO YOU HAVE THE TIME?
54  , DO YOU HAVE TIME?
55  , DO YOU KNOW THE WAY TO SAN JOSE?
56  , DON'T STOP 'TIL YOU GET ENOUGH
57  , DON'T WORRY BE HAPPY
58  , DON'T YOU STEP ON MY BLUE SUADE SHOES
59  , EIGHT DAYS A WEEK I LOVE YOU
60  , EVERY BREATH YOU TAKE EVERY MOVE YOU MAKE
61  , EVERY GIRL CRAZY 'BOUT A SHARP DRESSED MAN
62  , EVERY GIRL CRAZY BOUT A SHARP DRESSED MAN
63  , EVERYBODY DANCE NOW
64  , EVERYBODY WANG CHUNG TONIGHT
65  , EVERYBODY'S WORKING FOR THE WEEKEND
66  , EVERYTHING I DO I DO IT FOR YOU
67  , FAIRY TALES CAN COME TRUE
68  , FAIRY TALES CAN COME TRUE IT CAN HAPPEN TO YOU
69  , FAIRY TALES COME TRUE IT CAN HAPPEN TO YOU
70  , FIVE GOLDEN RINGS
71  , FIVE GOLDEN RINGS FOUR CALLING BIRDS
72  , FIVE LITTLE PUMPKINS
73  , FLY ME TO THE MOON
74  , FLY ROBIN FLY
75  , FOUR CALLING BIRDS THREE FRENCH HENS
76  , FROM CALIFORNIA TO THE NEW YORK ISLAND
77  , FROM SEA TO SHINING SEA
78  , FROM THE HALLS OF MONTEZUMA
79  , FROSTY THE SNOWMAN WAS A JOLLY HAPPY SOUL
80  , GENTLE PEOPLE WITH FLOWERS IN THEIR HAIR
81  , GET INTO THE GROOVE
82  , GET THIS PARTY STARTED RIGHT NOW
83  , GIVE ME A HOME WHERE THE BUFFALO ROAM
84  , GOD BLESS AMERICA LAND THAT I LOVE
85  , GOING TO THE CHAPEL
86  , GOODNESS GRACIOUS GREAT BALLS OF FIRE
87  , GRAY SKIES ARE GONNA CLEAR UP
88  , GREASE IS THE WORD
89  , GREASE IS THE WORD IS THE WORD THAT YOU HEARD
90  , GROUND CONTROL TO MAJOR TOM
91  , GULF COAST HIGHWAY
92  , HAPPY BIRTHDAY MR PRESIDENT
93  , HAVE A HOLLY JOLLY CHRISTMAS
94  , HAVE A YABBA-DABBA-DOO TIME A DABBA-DOO TIME
95  , HAVE A YABBA-DABBA-DOO TIME A SABBATICAL DOO TIME
96  , HAVE I TOLD YOU LATELY THAT I LOVE YOU
97  , HE STUCK A FEATHER IN HIS CAP
98  , HE STUCK FEATHER IN HIS CAP
99  , HEAD SHOULDERS KNEES AND TOES
100 , HEIGH HO HEIGH HO IT'S OFF TO WORK WE GO
101 , HERE A QUACK THERE A QUACK EVERYWHERE A QUACK QUACK
102 , HERE COMES THE RAIN AGAIN
103 , HEY HEY WE'RE THE MONKEES
104 , HEY HO LET'S GO
105 , HEY HO LET'S GO!
106 , HOLD ME CLOSER TINY DANCER
107 , HOME ON THE RANGE
108 , HOORAY FOR HOLLYWOOD
109 , HOT TOWN SUMMER IN THE CITY
110 , HOW DO I LIVE
111 , HOW I WONDER WHAT YOU ARE!
112 , I AM A LINEMAN FOR THE COUNTY
113 , I AM A YANKEE DOODLE DANDY
114 , I AM MUSIC AND I WRITE THE SONGS
115 , I AM SIXTEEN GOING ON SEVENTEEN
116 , I AM WOMAN HEAR ME ROAR
117 , I CAN SEE CLEARLY NOW THE RAIN IS GONE
118 , I DID IT MY WAY
119 , I DO IT ALL FOR LOVE
120 , I FALL TO PIECES
121 , I FELL INTO A BURNING RING OF FIRE
122 , I GET BY WITH A LITTLE HELP FROM MY FRIENDS
123 , I GET DELIRIOUS WHENEVER YOU'RE NEAR
124 , I GOT CHILLS THEY'RE MULTIPLYING
125 , I GOT RHYTHM
126 , I HAVE A DREAM A SONG TO SING
127 , I KNOW JUST HOW TO WHISPER
128 , I LIKE THAT OLD TIME ROCK N ROLL
129 , I LIKE THAT OLD TIME ROCK ÂN' ROLL
130 , I LOVE A PARADE
131 , I LOVE PARIS IN THE SPRINGTIME
132 , I LOVE PARIS IN THE SPRINGTIME AND BRAGGART
133 , I LOVE THE NIGHTLIFE I GOT TO BOOGIE
134 , I PUT A SPELL ON YOU
135 , I WALK FOR MILES ALONG THE HIGHWAY
136 , I WALK THE LINE
137 , I WANT MY MTV
138 , I WAS BORN IN A SMALL TOWN
139 , I WISH THEY ALL COULD BE CALIFORNIA GIRLS
140 , I WRITE THE SONGS THAT MAKE THE WHOLE WORLD SING
141 , I'D LIKE TO TEACH THE WORLD TO SING
142 , I'LL BE LOVING YOU FOREVER
143 , I'LL BE YOUR LIFELINE TONIGHT
144 , I'M A YANKEE DOODLE DANDY
145 , I'M AS HELPLESS AS A KITTEN UP A TREE
146 , I'M BLUE DA BA DEE
147 , I'M DREAMING OF A WHITE CHRISTMAS
148 , I'M EASY LIKE SUNDAY MORNING
149 , I'M GETTIN' NUTTIN' FOR CHRISTMAS
150 , I'M GONNA WASH THAT MAN RIGHT OUTA MY HAIR
151 , I'M HOOKED ON A FEELING
152 , I'M IN A NEW YORK STATE OF MIND
153 , I'M IN THE MOOD FOR LOVE
154 , I'M JUST A BILL I'M ONLY A BILL
155 , I'M JUST A BILL YES I'M ONLY A BILL
156 , I'M SINGING IN THE RAIN
157 , I'M SO SORRY I CAN'T TAKE IT ANYMORE
158 , I'M SO TIRED OF BEING ALONE
159 , I'VE COME TO LOOK FOR AMERICA
160 , I'VE GOT THE BRAINS YOU'VE GOT THE LOOKS
161 , I'VE GOT YOU UNDER MY SKIN
162 , IF I CAN MAKE IT THERE
163 , IF I WERE A RICH MAN
164 , IN THE LANE SNOW IS GLISTENING
165 , INTO THE WILD BLUE YONDER
166 , ISN'T SHE LOVELY
167 , IT TAKES TWO BABY IT TAKES TWO
168 , IT'S A FAMILY AFFAIR
169 , IT'S A SMALL WORLD AFTER ALL
170 , IT'S ALL TAKIN' AND NO GIVIN'
171 , IT'S BEEN SUCH A LONG TIME
172 , IT'S FUN TO STAY AT THE YMCA
173 , IT'S MY KIND OF TOWN
174 , IT'S SUCH A PRETTY WORLD TODAY
175 , IT'S THE FINAL COUNTDOWN
176 , IT'S UP TO YOU NEW YORK NEW YORK
177 , IT'S YESTERDAY ONCE MORE
178 , JINGLE ALL THE WAY
179 , JINGLE BELLS BATMAN SMELLS
180 , JINGLE BELLS JINGLE BELLS
181 , JINGLE BELLS JINGLE BELLS JINGLE ALL THE WAY
182 , JOY TO THE FISHES IN THE DEEP BLUE SEA
183 , JUMPING JACK FLASH
184 , JUST GETTING' STARTED
185 , JUST LIKE A PICTURE PRINT BY CURRIER AND IVES
186 , JUST WHAT MAKES THAT LITTLE OLD ANT
187 , KENTUCKY RAIN
188 , KILLING ME SOFTLY WITH HIS SONG
189 , LAND OF THE PILGRIMS' PRIDE
190 , LEAN ON ME WHEN YOU'RE NOT STRONG
191 , LET FREEDOM RING
192 , LET'S DO THE TIME WARP AGAIN
193 , LET'S GIVE THEM SOMETHING TO TALK ABOUT
194 , LET'S ROOT ROOT ROOT FOR THE HOME TEAM
195 , LIKE A BIG PIZZA PIE THAT AMORE
196 , LIKE A BIG PIZZA PIE THAT'S AMORE
197 , LIKE A DIAMOND IN THE SKY
198 , LITTLE DITTY ABOUT JACK AND DIANE
199 , LOVE EXCITING AND NEW
200 , LOVE IS ALL YOU NEED
201 , LOVE ME TENDER LOVE ME TRUE
202 , MATCHMAKER MATCHMAKER MAKE ME A MATCH
203 , ME AND JULIO DOWN BY THE SCHOOLYARD
204 , MEET GEORGE JETSON HIS BOY ELROY
205 , MEET GEORGE JETSON HIS DOG ELROY
206 , MR BLUEBIRD ON MY SHOULDER
207 , MR SANDMAN BRING ME A DREAM
208 , MUD ON THE TIRES
209 , MY COUNTRY 'TIS OF THEE
210 , MY COUNTRY ÂTIS OF THEE
211 , MY GIRL WANTS TO PARTY ALL THE TIME
212 , MY HUCKLEBERRY FRIEND MOON RIVER AND ME
213 , MY MOTHER'S EYES
214 , NO MORE PENCILS NO MORE BOOKS
215 , NO PHONE NO POOL NO PETS
216 , NOTHING BUT BLUE SKIES
217 , O TIDINGS OF COMFORT AND JOY
218 , OF HOLDING HANDS AND RED BOUQUETS
219 , OF THEE I SING
220 , OFF WE GO INTO THE WILD BLUE YONDER
221 , OH BIG OL' JET AIRLINER
222 , OH GIVE ME A HOME WHERE THE BUFFALO ROAM
223 , OH THE WEATHER OUTSIDE IS FRIGHTFUL
224 , OH THE WEATHER OUTSIDE IS FRIGHTFULL
225 , OH WHAT A NIGHT
226 , OLD MACDONALD HAD A FARM
227 , ON A BLANKET WITH MY BABY IS WHERE I'LL BE
228 , ON THE EDGE OF SEVENTEEN
229 , ON TOP OF SPAGHETTI ALL COVERED WITH CHEESE
230 , ONCE TWICE THREE TIMES A LADY
231 , ONE FOR THE MONEY TWO FOR THE SHOW
232 , ONE POTATO TWO POTATES THREE POTATOES FOUR
233 , ONE POTATO TWO POTATOES THREE POTATOES FOUR
234 , ONE SINGULAR SENSATION
235 , OVER THE RAINBOW
236 , PAPA WAS A ROLLING STONE
237 , PARTY PEOPLE IN THE HOUSE
238 , PEOPLE PEOPLE WHO NEED PEOPLE
239 , PLAYING WITH THE QUEEN OF HEARTS
240 , PLENTY OF SUNSHINE HEADIN' MY WAY
241 , PLENTY OF SUNSHINE HEADING MY WAY
242 , POUR MYSELF A CUP OF AMBITION
243 , POWDER YOUR FACE WITH SUNSHINE
244 , PRETTY WOMAN WALKIN' DOWN THE STREET
245 , RAINDROPS ON ROSES AND WHISKERS ON KITTENS
246 , RIDING ON THE METRO
247 , ROCK AROUND THE CLOCK
248 , ROCK AROUND THE CLOCK TONIGHT
249 , ROLLIN' ON THE RIVER
250 , ROW ROW ROW YOUR BOAT
251 , SAIL ON SILVER GIRL
252 , SAIL TO THE MOON
253 , SAILING SAILING OVER THE BOUNDING MAIN
254 , SAILING TAKES ME AWAY
255 , SEE THE CURTAINS HANGING IN THE WINDOW
256 , SEND ME THE PILLOW TO DREAM ON
257 , SHADOW DANCING
258 , SHAKE IT UP BABY NOW
259 , SHAKE YOUR BOOTY
260 , SHAWTY HAD THEM APPLE BOTTOM JEANS
261 , SHAWTY HAD THEM APPLE BOTTOM JEANS BOOTS
262 , SHE THINKS I STILL CARE
263 , SHE TOLD ME HER NAME WAS BILLIE JEAN
264 , SHE WORE A RASPBERRY BERET
265 , SHE'S A BRICK HOUSE
266 , SHE'S GOT BETTE DAVIS EYES
267 , SHINE ON SHINE ON HARVEST MOON
268 , SILK SUIT BLACK TIE I DON'T NEED A REASON WHY
269 , SILVER BELLS SILVER BELLS
270 , SITTIN' ON THE DOCK OF THE BAY
271 , SO GET A WITCHES SHAWL ON
272 , SOME ENCHANTED EVENING
273 , SOMEBODY'S WATCHING ME
274 , SOMEDAY WE'LL FIND IT THE RAINBOW CONNECTION
275 , SOMETHIN' BAD
276 , SOMETHING IN THE WAY YOU MOVE
277 , SOMEWHERE OVER THE RAINBOW
278 , SONG FOR A FUTURE GENERATION
279 , SONG SUNG BLUE EVERYBODY KNOWS ONE
280 , STANDING ON THE CORNER IN WINSLOW ARIZONA
281 , START SPREADING THE NEWS
282 , STAY WITH ME
283 , STRIKE A POSE THERE'S NOTHING TO IT
284 , SUGAR OH HONEY HONEY
285 , SUMMER LOVIN HAPPENED SO FAST
286 , SUMMER LOVIN' HAD A BLAST
287 , SUMMER LOVIN' HAD ME A BLAST
288 , SUMMER LOVIN' HAPPENED SO FAST
289 , SUMMERTIME AND THE LIVIN' IS EASY
290 , SUNSHINE ON MY SHOULDERS MAKES ME HAPPY
291 , SWEET LAND OF LIBERTY
292 , TAKE ME HOME COUNTRY ROADS
293 , TAKE ME OUT TO THE BALL GAME
294 , TEACH YOUR CHILDREN WELL
295 , THAT DARING YOUNG MAN ON THE FLYING TRAPEZE
296 , THAT SUMMER SEEMED TO LAST FOREVER
297 , THE BEST IS YET TO COME
298 , THE FARMER IN THE DELL
299 , THE FARMER IN THE DELL THE FARMER IN THE DELL
300 , THE FIRST NOEL THE ANGEL DID SAY
301 , THE HOUSE THAT BUILT ME
302 , THE RAIN IN SPAIN STAYS MAINLY IN THE PLAIN
303 , THE SECOND TIME AROUND
304 , THE STARS AT NIGHT ARE BIG AND BRIGHT
305 , THE YELLOW ROSE OF TEXAS
306 , THER'RE ALL TOGETHER OOKY THE ADAM'S FAMILY
307 , THERE WAS SAND AND SUN AND LOTS OF FUN
308 , THERE'LL BE TIME ENOUGH FOR COUNTIN'
309 , THERE'S A PLACE FOR US
310 , THERE'S GOT TO BE A MORNING AFTER
311 , THESE ARE A FEW OF MY FAVORITE THINGS
312 , THEY CALL ME CUBAN PETE
313 , THEY DID THE MONSTER MASH
314 , THEY SAY THE NEON LIGHTS ARE BRIGHT ON BROADWAY
315 , THEY'RE ALL TOGETHER OOKY THE ADDAMS FAMILY
316 , THEY'RE COMING TO TAKE ME AWAY
317 , THIS IS THE DAWNING OF THE AGE OF AQUARIUS
318 , THIS LAND IS MY LAND
319 , THIS LAND IS YOUR LAND THIS LAND IS MY LAND
320 , THIS OLD MAN HE PLAYED ONE
321 , THREE CHEERS FOR THE RED WHITE & BLUE
322 , THREE IS A MAGIC NUMBER
323 , THROUGH THE COURTESY OF FRED'S TWO FEET
324 , THROUGH THE YEARS WE WILL ALL BE TOGETHER
325 , THRU THE NIGHT WITH A LIGHT FROM ABOVE
326 , TINY BUBBLES IN THE WINE
327 , TO A DELUXE APARTMENT IN THE SKY
328 , TO DREAM THE IMPOSSIBLE DREAM
329 , TO THE GULF STREAM WATERS
330 , TO THE OCEANS WHITE WITH FOAM
331 , TOTAL ECLIPSE OF THE HEART
332 , TRAILERS FOR SALE OR RENT
333 , TWINKLE TWINKLE LITTLE STAR
334 , TWO FOR THE SHOW
335 , TWO GIRLS FOR EVERY BOY
336 , TWO HEARTS THAT BEAT AS ONE
337 , U MAKE MY LIFE COMPLETE V MEANS YOU'RE VERY SWEET
338 , UNDER THE BOARDWALK DOWN BY THE SEA
339 , UPSIDE DOWN YOU'RE TURNING ME
340 , WAKE ME UP WHEN IT'S ALL OVER
341 , WALK THIS WAY TALK THIS WAY
342 , WALKING IN A WINTER WONDERLAND
343 , WE ALL LIVE IN A YELLOW SUBMARINE
344 , WE GONNA CELEBRATE YOUR PARTY WITH YOU
345 , WE'RE CAUGHT IN A TRAP I CAN'T WALK OUT
346 , WE'RE GONNA ROCK ROCK ROCK 'TIL THE BROAD DAYLIGHT
347 , WE'RE OFF TO SEE THE WIZARD
348 , WE'RE TWO OF A KIND
349 , WEARING FANCY DRESS SHOES
350 , WELCOME TO THE HOTEL CALIFORNIA
351 , WELL I WAS BORN IN A SMALL TOWN
352 , WHAT A FEELING
353 , WHEN THE GIRLS STOP BY IN THE SUMMER
354 , WHEN THE MOON HITS YOUR EYE
355 , WHEN THE WIND BLOWS THE CRADLE WILL ROCK
356 , WHEN WE WALKED IN FIELDS OF GOLD
357 , WHERE ARE THE CLOWNS? SEND IN THE CLOWNS
358 , WHERE OH WHERE ARE YOU TONIGHT?
359 , WHERE THE DEER AND THE ANTELOPE PLAY
360 , WHERE THE SAWGRASS MEETS THE SKY
361 , WHERE THE WIND COMES SWEEPING DOWN THE PLAIN
362 , WHO COULD ASK FOR ANYTHING MORE?
363 , WILL YE GO LASSIE GO?
364 , WITH A CORNCOB PIPE AND A BUTTON NOSE
365 , WOULDN'T IT BE LOVERLY
366 , YANKEE DOODLE CAME TO TOWN
367 , YANKEE DOODLE WENT TO TOWN
368 , YES I'M GONNA TAKE YOU SURFIN' WITH ME
369 , YESTERDAY LOVE WAS SUCH AN EASY GAME TO PLAY
370 , YO-HO YO-HO A PIRATE'S LIFE FOR ME
371 , YOU AIN'T NOTHIN' BUT A HOUND DOG
372 , YOU ARE PRECISELY MY CUP OF TEA
373 , YOU ARE THE SUNSHINE OF MY LIFE
374 , YOU ARE THE WIND BENEATH MY WINGS
375 , YOU BETTER SHOP AROUND
376 , YOU BROKE MY HEART 'CAUSE I COULDN'T DANCE
377 , YOU CAN DO MAGIC
378 , YOU CAN GO YOUR OWN WAY
379 , YOU KNEW JUST WHAT I WAS THERE FOR
380 , YOU MAKE LOVING FUN
381 , YOU SAY YOU WANT A REVOLUTION
382 , YOU SHOWED ME HOW TO CARE
383 , YOU WEAR IT WELL
384 , YOU'RE DOIN' FINE OKLAHOMA!
385 , YOU'VE GOT THE CUTEST LITTLE BABY FACE
386 , YULETIDE CAROLS BEING SUNG BY A CHOIR
